FILE: occupation.XPT
------------------------------------------------------------
SHAPE: (8501, 6)
COLUMNS: ['SEQN', 'OCD150', 'OCQ180', 'OCQ210', 'OCQ215', 'OCQ383']
SEQN present: YES

Missing %:
SEQN       0.00
OCD150     0.19
OCQ180    50.04
OCQ210    83.05
OCQ215    46.96
OCQ383    57.49

Full DataFrame Preview:
          SEQN  OCD150   OCQ180  OCQ210  OCQ215  OCQ383
6521  139559.0     4.0      NaN     NaN     NaN     4.0
6522  139560.0     1.0     80.0     NaN     6.0     NaN
6523  139561.0     1.0     60.0     NaN     7.0     NaN
6524  139562.0     4.0      NaN     NaN     NaN     3.0
6525  139563.0     1.0     48.0     NaN     6.0     NaN
6526  139564.0     4.0      NaN     NaN     NaN     3.0
6527  139565.0     4.0      NaN     NaN     NaN     3.0
6528  139566.0     4.0      NaN     NaN     NaN     3.0
6529  139568.0     1.0     47.0     NaN     5.0     NaN
6530  139569.0     1.0     45.0     NaN     5.0     NaN
6531  139570.0     4.0      NaN     NaN     NaN     1.0
6532  139571.0     4.0      NaN     NaN     NaN     1.0
6533  139572.0     4.0      NaN     NaN     NaN     3.0
6534  139574.0     3.0      NaN     NaN     NaN     NaN
6535  139576.0     4.0      NaN     NaN     NaN     3.0
6536  139579.0     4.0      NaN     NaN     NaN     3.0
6537  139580.0     1.0     40.0     NaN     4.0     NaN
6538  139582.0     4.0      NaN     NaN     NaN     3.0
6539  139584.0     1.0     40.0     NaN     5.0     NaN
6540  139585.0     3.0      NaN     NaN     NaN     NaN
6541  139586.0     4.0      NaN     NaN     NaN     5.0
6542  139587.0     1.0     15.0     2.0     5.0     NaN
6543  139588.0     1.0     42.0     NaN     6.0     NaN
6544  139589.0     4.0      NaN     NaN     NaN     4.0
6545  139591.0     4.0      NaN     NaN     NaN     2.0
6546  139592.0     4.0      NaN     NaN     NaN     7.0
6547  139593.0     4.0      NaN     NaN     NaN     3.0
6548  139595.0     1.0     40.0     NaN     5.0     NaN
6549  139596.0     4.0      NaN     NaN     NaN     3.0
6550  139597.0     4.0      NaN     NaN     NaN     3.0
6551  139600.0     1.0     20.0     2.0     4.0     NaN
6552  139601.0     1.0     42.0     NaN     5.0     NaN
6553  139602.0     4.0      NaN     NaN     NaN     4.0
6554  139603.0     4.0      NaN     NaN     NaN     3.0
6555  139604.0     1.0     40.0     NaN     5.0     NaN
6556  139605.0     4.0      NaN     NaN     NaN     3.0
6557  139607.0     4.0      NaN     NaN     NaN     3.0
6558  139608.0     1.0     40.0     NaN     5.0     NaN
6559  139609.0     1.0      6.0     1.0     5.0     NaN
6560  139610.0     1.0     16.0     2.0     3.0     NaN
6561  139611.0     4.0      NaN     NaN     NaN     3.0
6562  139613.0     4.0      NaN     NaN     NaN     3.0
6563  139614.0     1.0     30.0     2.0     3.0     NaN
6564  139616.0     1.0     12.0     1.0     3.0     NaN
6565  139619.0     1.0     40.0     NaN     5.0     NaN
6566  139621.0     1.0     30.0     2.0     4.0     NaN
6567  139623.0     4.0      NaN     NaN     NaN     4.0
6568  139626.0     4.0      NaN     NaN     NaN     3.0
6569  139628.0     4.0      NaN     NaN     NaN     2.0
6570  139629.0     1.0     28.0     2.0     5.0     NaN
6571  139630.0     4.0      NaN     NaN     NaN     3.0
6572  139634.0     1.0     38.0     NaN     6.0     NaN
6573  139636.0     4.0      NaN     NaN     NaN     1.0
6574  139638.0     1.0     30.0     2.0     5.0     NaN
6575  139640.0     1.0     48.0     NaN     5.0     NaN
6576  139641.0     1.0     20.0     2.0     4.0     NaN
6577  139645.0     4.0      NaN     NaN     NaN     4.0
6578  139647.0     3.0      NaN     NaN     NaN     NaN
6579  139648.0     4.0      NaN     NaN     NaN     2.0
6580  139650.0     1.0     32.0     2.0     5.0     NaN
6581  139651.0     1.0     51.0     NaN     6.0     NaN
6582  139652.0     1.0     25.0     1.0     5.0     NaN
6583  139655.0     1.0     70.0     NaN     6.0     NaN
6584  139656.0     2.0      NaN     2.0     2.0     NaN
6585  139657.0     1.0     12.0     1.0     5.0     NaN
6586  139658.0     1.0     40.0     NaN     5.0     NaN
6587  139659.0     4.0      NaN     NaN     NaN     3.0
6588  139660.0     1.0     42.0     NaN     5.0     NaN
6589  139661.0     4.0      NaN     NaN     NaN     3.0
6590  139662.0     1.0     52.0     NaN     5.0     NaN
6591  139663.0     4.0      NaN     NaN     NaN     3.0
6592  139665.0     4.0      NaN     NaN     NaN     3.0
6593  139667.0     1.0     40.0     NaN     6.0     NaN
6594  139668.0     1.0     37.0     NaN     6.0     NaN
6595  139673.0     1.0     25.0     1.0     5.0     NaN
6596  139674.0     1.0      5.0     2.0     2.0     NaN
6597  139676.0     4.0      NaN     NaN     NaN     3.0
6598  139677.0     1.0     48.0     NaN     5.0     NaN
6599  139678.0     4.0      NaN     NaN     NaN     3.0
6600  139679.0     4.0      NaN     NaN     NaN     3.0
6601  139680.0     4.0      NaN     NaN     NaN     4.0
6602  139681.0     4.0      NaN     NaN     NaN     3.0
6603  139682.0     1.0     50.0     NaN     4.0     NaN
6604  139683.0     4.0      NaN     NaN     NaN     2.0
6605  139684.0     1.0     40.0     NaN     5.0     NaN
6606  139685.0     4.0      NaN     NaN     NaN     3.0
6607  139686.0     1.0     24.0     1.0     5.0     NaN
6608  139687.0     1.0     40.0     NaN     5.0     NaN
6609  139688.0     4.0      NaN     NaN     NaN     2.0
6610  139689.0     4.0      NaN     NaN     NaN     5.0
6611  139690.0     4.0      NaN     NaN     NaN     3.0
6612  139691.0     1.0     40.0     NaN     5.0     NaN
6613  139692.0     1.0     48.0     NaN     6.0     NaN
6614  139693.0     1.0     40.0     NaN     5.0     NaN
6615  139695.0     1.0     40.0     NaN     5.0     NaN
6616  139697.0     4.0      NaN     NaN     NaN     2.0
6617  139698.0     1.0     60.0     NaN     5.0     NaN
6618  139699.0     4.0      NaN     NaN     NaN     4.0
6619  139700.0     1.0     44.0     NaN     5.0     NaN
6620  139701.0     4.0      NaN     NaN     NaN     3.0
6621  139702.0     4.0      NaN     NaN     NaN     4.0
6622  139705.0     1.0     45.0     NaN     6.0     NaN
6623  139706.0     4.0      NaN     NaN     NaN     3.0
6624  139707.0     1.0     40.0     NaN     5.0     NaN
6625  139709.0     1.0      5.0     2.0     2.0     NaN
6626  139711.0     1.0      5.0     2.0     2.0     NaN
6627  139717.0     1.0     53.0     NaN     6.0     NaN
6628  139719.0     4.0      NaN     NaN     NaN     1.0
6629  139720.0     4.0      NaN     NaN     NaN     3.0
6630  139722.0     4.0      NaN     NaN     NaN     1.0
6631  139723.0     3.0      NaN     NaN     NaN     NaN
6632  139725.0     2.0      NaN     1.0     5.0     NaN
6633  139727.0     1.0     40.0     NaN     5.0     NaN
6634  139728.0     1.0     65.0     NaN     5.0     NaN
6635  139729.0     1.0     40.0     NaN     4.0     NaN
6636  139730.0     4.0      NaN     NaN     NaN     3.0
6637  139733.0     4.0      NaN     NaN     NaN     3.0
6638  139735.0     1.0     80.0     NaN     6.0     NaN
6639  139736.0     4.0      NaN     NaN     NaN     3.0
6640  139737.0     4.0      NaN     NaN     NaN     3.0
6641  139738.0     1.0     50.0     NaN     5.0     NaN
6642  139740.0     4.0      NaN     NaN     NaN     3.0
6643  139741.0     4.0      NaN     NaN     NaN     1.0
6644  139743.0     1.0     40.0     NaN     5.0     NaN
6645  139744.0     1.0     26.0     2.0     3.0     NaN
6646  139745.0     1.0     30.0     2.0     5.0     NaN
6647  139747.0     4.0      NaN     NaN     NaN     4.0
6648  139749.0     4.0      NaN     NaN     NaN     2.0
6649  139751.0     4.0      NaN     NaN     NaN     3.0
6650  139752.0     4.0      NaN     NaN     NaN     1.0
6651  139753.0     1.0     60.0     NaN     5.0     NaN
6652  139754.0     1.0     40.0     NaN     5.0     NaN
6653  139755.0     3.0      NaN     NaN     NaN     NaN
6654  139757.0     4.0      NaN     NaN     NaN     3.0
6655  139758.0     4.0      NaN     NaN     NaN     4.0
6656  139760.0     1.0     13.0     2.0     3.0     NaN
6657  139761.0     4.0      NaN     NaN     NaN     7.0
6658  139764.0     2.0      NaN     1.0     5.0     NaN
6659  139767.0     4.0      NaN     NaN     NaN     1.0
6660  139769.0     4.0      NaN     NaN     NaN     2.0
6661  139770.0     4.0      NaN     NaN     NaN     4.0
6662  139771.0     4.0      NaN     NaN     NaN     7.0
6663  139772.0     4.0      NaN     NaN     NaN     3.0
6664  139774.0     1.0     40.0     NaN     5.0     NaN
6665  139775.0     1.0     60.0     NaN     6.0     NaN
6666  139776.0     2.0      NaN     2.0     4.0     NaN
6667  139777.0     1.0     27.0     1.0     5.0     NaN
6668  139780.0     4.0      NaN     NaN     NaN     3.0
6669  139781.0     4.0      NaN     NaN     NaN     3.0
6670  139782.0     1.0     40.0     NaN     5.0     NaN
6671  139783.0     1.0     18.0     2.0     3.0     NaN
6672  139785.0     4.0      NaN     NaN     NaN     5.0
6673  139786.0     1.0     40.0     NaN     5.0     NaN
6674  139787.0     3.0      NaN     NaN     NaN     NaN
6675  139789.0     1.0     80.0     NaN     6.0     NaN
6676  139790.0     4.0      NaN     NaN     NaN     3.0
6677  139792.0     1.0     38.0     NaN     5.0     NaN
6678  139793.0     4.0      NaN     NaN     NaN     3.0
6679  139795.0     4.0      NaN     NaN     NaN     1.0
6680  139796.0     1.0     40.0     NaN     5.0     NaN
6681  139798.0     4.0      NaN     NaN     NaN     1.0
6682  139799.0     1.0     47.0     NaN     7.0     NaN
6683  139800.0     4.0      NaN     NaN     NaN     4.0
6684  139801.0     4.0      NaN     NaN     NaN     4.0
6685  139802.0     1.0     38.0     NaN     5.0     NaN
6686  139803.0     4.0      NaN     NaN     NaN     2.0
6687  139804.0     3.0      NaN     NaN     NaN     NaN
6688  139807.0     4.0      NaN     NaN     NaN     3.0
6689  139808.0     4.0      NaN     NaN     NaN     3.0
6690  139809.0     1.0     26.0     2.0     6.0     NaN
6691  139814.0     1.0     36.0     NaN     4.0     NaN
6692  139815.0     4.0      NaN     NaN     NaN     4.0
6693  139816.0     1.0     24.0     1.0     5.0     NaN
6694  139817.0     4.0      NaN     NaN     NaN     3.0
6695  139819.0     4.0      NaN     NaN     NaN     3.0
6696  139820.0     1.0     70.0     NaN     6.0     NaN
6697  139821.0     4.0      NaN     NaN     NaN     3.0
6698  139822.0     1.0     30.0     1.0     4.0     NaN
6699  139823.0     4.0      NaN     NaN     NaN     3.0
6700  139825.0     1.0     60.0     NaN     6.0     NaN
6701  139826.0     1.0     30.0     2.0     4.0     NaN
6702  139827.0     1.0     20.0     2.0     6.0     NaN
6703  139828.0     1.0     32.0     1.0     7.0     NaN
6704  139829.0     4.0      NaN     NaN     NaN     4.0
6705  139830.0     4.0      NaN     NaN     NaN     4.0
6706  139833.0     1.0     40.0     NaN     6.0     NaN
6707  139835.0     4.0      NaN     NaN     NaN     7.0
6708  139836.0     4.0      NaN     NaN     NaN     3.0
6709  139837.0     1.0     45.0     NaN     5.0     NaN
6710  139840.0     1.0     45.0     NaN     5.0     NaN
6711  139843.0     1.0     30.0     2.0     4.0     NaN
6712  139844.0     1.0     13.0     1.0     5.0     NaN
6713  139845.0     4.0      NaN     NaN     NaN     4.0
6714  139846.0     1.0     30.0     2.0     4.0     NaN
6715  139847.0     2.0      NaN     1.0     5.0     NaN
6716  139848.0     4.0      NaN     NaN     NaN     2.0
6717  139849.0     1.0     50.0     NaN     5.0     NaN
6718  139851.0     1.0     50.0     NaN     6.0     NaN
6719  139853.0     4.0      NaN     NaN     NaN     6.0
6720  139854.0     1.0     38.0     NaN     6.0     NaN
6721  139855.0     1.0     40.0     NaN     4.0     NaN
6722  139856.0     4.0      NaN     NaN     NaN     6.0
6723  139857.0     1.0     40.0     NaN     5.0     NaN
6724  139858.0     1.0     60.0     NaN     5.0     NaN
6725  139859.0     1.0     12.0     1.0     5.0     NaN
6726  139861.0     3.0      NaN     NaN     NaN     NaN
6727  139862.0     4.0      NaN     NaN     NaN     3.0
6728  139863.0     4.0      NaN     NaN     NaN     3.0
6729  139865.0     4.0      NaN     NaN     NaN     2.0
6730  139866.0     4.0      NaN     NaN     NaN     3.0
6731  139867.0     4.0      NaN     NaN     NaN     3.0
6732  139868.0     1.0     36.0     NaN     3.0     NaN
6733  139869.0     4.0      NaN     NaN     NaN     3.0
6734  139870.0     1.0     24.0     1.0     5.0     NaN
6735  139871.0     4.0      NaN     NaN     NaN     1.0
6736  139873.0     4.0      NaN     NaN     NaN     7.0
6737  139874.0     1.0     42.0     NaN     6.0     NaN
6738  139875.0     4.0      NaN     NaN     NaN     3.0
6739  139876.0     1.0     25.0     1.0     6.0     NaN
6740  139877.0     1.0     40.0     NaN     5.0     NaN
6741  139878.0     1.0     50.0     NaN     5.0     NaN
6742  139879.0     1.0     40.0     NaN     4.0     NaN
6743  139881.0     1.0     34.0     1.0     4.0     NaN
6744  139882.0     4.0      NaN     NaN     NaN     4.0
6745  139886.0     4.0      NaN     NaN     NaN     4.0
6746  139887.0     4.0      NaN     NaN     NaN     3.0
6747  139888.0     4.0      NaN     NaN     NaN     3.0
6748  139889.0     1.0     40.0     NaN     5.0     NaN
6749  139890.0     1.0     25.0     2.0     4.0     NaN
6750  139893.0     2.0      NaN     2.0     7.0     NaN
6751  139895.0     4.0      NaN     NaN     NaN     4.0
6752  139896.0     4.0      NaN     NaN     NaN     4.0
6753  139897.0     1.0     50.0     NaN     5.0     NaN
6754  139898.0     1.0     56.0     NaN     5.0     NaN
6755  139899.0     4.0      NaN     NaN     NaN     1.0
6756  139900.0     4.0      NaN     NaN     NaN     3.0
6757  139901.0     4.0      NaN     NaN     NaN     1.0
6758  139902.0     4.0      NaN     NaN     NaN     1.0
6759  139903.0     1.0     46.0     NaN     4.0     NaN
6760  139904.0     1.0     50.0     NaN     5.0     NaN
6761  139905.0     1.0     40.0     NaN     5.0     NaN
6762  139907.0     1.0     48.0     NaN     6.0     NaN
6763  139910.0     4.0      NaN     NaN     NaN     3.0
6764  139911.0     3.0      NaN     NaN     NaN     NaN
6765  139912.0     1.0     30.0     1.0     5.0     NaN
6766  139915.0     4.0      NaN     NaN     NaN     7.0
6767  139916.0     4.0      NaN     NaN     NaN     7.0
6768  139917.0     4.0      NaN     NaN     NaN     3.0
6769  139918.0     1.0     40.0     NaN     5.0     NaN
6770  139919.0     4.0      NaN     NaN     NaN     3.0
6771  139920.0     1.0      8.0     2.0     2.0     NaN
6772  139921.0     1.0     40.0     NaN     5.0     NaN
6773  139922.0     1.0     36.0     NaN     4.0     NaN
6774  139925.0     1.0     40.0     NaN     5.0     NaN
6775  139926.0     4.0      NaN     NaN     NaN     3.0
6776  139927.0     3.0      NaN     NaN     NaN     NaN
6777  139929.0     4.0      NaN     NaN     NaN     7.0
6778  139930.0     1.0     20.0     2.0     5.0     NaN
6779  139931.0     3.0      NaN     NaN     NaN     NaN
6780  139932.0     4.0      NaN     NaN     NaN     3.0
6781  139933.0     4.0      NaN     NaN     NaN     4.0
6782  139934.0     3.0      NaN     NaN     NaN     NaN
6783  139935.0     4.0      NaN     NaN     NaN     4.0
6784  139936.0     4.0      NaN     NaN     NaN     3.0
6785  139937.0     1.0     36.0     NaN     5.0     NaN
6786  139938.0     1.0     36.0     NaN     5.0     NaN
6787  139939.0     1.0     40.0     NaN     5.0     NaN
6788  139941.0     1.0     55.0     NaN     5.0     NaN
6789  139942.0     1.0     50.0     NaN     5.0     NaN
6790  139943.0     1.0     60.0     NaN     5.0     NaN
6791  139944.0     1.0     50.0     NaN     5.0     NaN
6792  139945.0     4.0      NaN     NaN     NaN     3.0
6793  139946.0     4.0      NaN     NaN     NaN     4.0
6794  139947.0     4.0      NaN     NaN     NaN     3.0
6795  139949.0     4.0      NaN     NaN     NaN     3.0
6796  139950.0     4.0      NaN     NaN     NaN     3.0
6797  139951.0     4.0      NaN     NaN     NaN     3.0
6798  139953.0     1.0     55.0     NaN     6.0     NaN
6799  139954.0     4.0      NaN     NaN     NaN     3.0
6800  139956.0     4.0      NaN     NaN     NaN     1.0
6801  139959.0     1.0     45.0     NaN     5.0     NaN
6802  139964.0     4.0      NaN     NaN     NaN     3.0
6803  139965.0     1.0      5.0     1.0     5.0     NaN
6804  139966.0     1.0     16.0     2.0     4.0     NaN
6805  139967.0     1.0     40.0     NaN     5.0     NaN
6806  139968.0     4.0      NaN     NaN     NaN     1.0
6807  139969.0     1.0     10.0     2.0     3.0     NaN
6808  139970.0     NaN      NaN     NaN     NaN     NaN
6809  139972.0     4.0      NaN     NaN     NaN     3.0
6810  139974.0     4.0      NaN     NaN     NaN     3.0
6811  139977.0     4.0      NaN     NaN     NaN     3.0
6812  139978.0     1.0     48.0     NaN     5.0     NaN
6813  139980.0     3.0      NaN     NaN     NaN     NaN
6814  139981.0     1.0     52.0     NaN     6.0     NaN
6815  139982.0     4.0      NaN     NaN     NaN     1.0
6816  139983.0     1.0     46.0     NaN     5.0     NaN
6817  139984.0     4.0      NaN     NaN     NaN     3.0
6818  139985.0     4.0      NaN     NaN     NaN     4.0
6819  139987.0     1.0     40.0     NaN     5.0     NaN
6820  139988.0     4.0      NaN     NaN     NaN     3.0
6821  139994.0     4.0      NaN     NaN     NaN     3.0
6822  139995.0     4.0      NaN     NaN     NaN     3.0
6823  139996.0     4.0      NaN     NaN     NaN     3.0
6824  139997.0     1.0     40.0     NaN     5.0     NaN
6825  139998.0     4.0      NaN     NaN     NaN     3.0
6826  139999.0     4.0      NaN     NaN     NaN     4.0
6827  140000.0     1.0     24.0     2.0     4.0     NaN
6828  140001.0     1.0     40.0     NaN     5.0     NaN
6829  140004.0     4.0      NaN     NaN     NaN     3.0
6830  140006.0     1.0     40.0     NaN     5.0     NaN
6831  140007.0     4.0      NaN     NaN     NaN     3.0
6832  140009.0     4.0      NaN     NaN     NaN     2.0
6833  140010.0     1.0     12.0     2.0     7.0     NaN
6834  140011.0     1.0     25.0     2.0     4.0     NaN
6835  140012.0     4.0      NaN     NaN     NaN     3.0
6836  140013.0     1.0     39.0     NaN     5.0     NaN
6837  140014.0     1.0     50.0     NaN     5.0     NaN
6838  140015.0     1.0     50.0     NaN     4.0     NaN
6839  140016.0     3.0      NaN     NaN     NaN     NaN
6840  140019.0     4.0      NaN     NaN     NaN     1.0
6841  140020.0     1.0     45.0     NaN     5.0     NaN
6842  140021.0     4.0      NaN     NaN     NaN     3.0
6843  140022.0     1.0     40.0     NaN     5.0     NaN
6844  140023.0     1.0     30.0     2.0     4.0     NaN
6845  140024.0     4.0      NaN     NaN     NaN     3.0
6846  140025.0     4.0      NaN     NaN     NaN     1.0
6847  140026.0     1.0     40.0     NaN     5.0     NaN
6848  140027.0     1.0     40.0     NaN     5.0     NaN
6849  140028.0     4.0      NaN     NaN     NaN     3.0
6850  140032.0     1.0     55.0     NaN     6.0     NaN
6851  140034.0     1.0     45.0     NaN     5.0     NaN
6852  140036.0     1.0     40.0     NaN     5.0     NaN
6853  140037.0     1.0     40.0     NaN     5.0     NaN
6854  140038.0     1.0     20.0     2.0     5.0     NaN
6855  140039.0     4.0      NaN     NaN     NaN     3.0
6856  140040.0     4.0      NaN     NaN     NaN     3.0
6857  140041.0     4.0      NaN     NaN     NaN     3.0
6858  140042.0     3.0      NaN     NaN     NaN     NaN
6859  140043.0     1.0     40.0     NaN     5.0     NaN
6860  140044.0     4.0      NaN     NaN     NaN     1.0
6861  140045.0     1.0     40.0     NaN     5.0     NaN
6862  140046.0     4.0      NaN     NaN     NaN     3.0
6863  140048.0     4.0      NaN     NaN     NaN     4.0
6864  140049.0     4.0      NaN     NaN     NaN     3.0
6865  140053.0     4.0      NaN     NaN     NaN     3.0
6866  140054.0     1.0     32.0     1.0     5.0     NaN
6867  140055.0     1.0     20.0     2.0     5.0     NaN
6868  140056.0     1.0     50.0     NaN     5.0     NaN
6869  140057.0     1.0     45.0     NaN     6.0     NaN
6870  140058.0     1.0     40.0     NaN     4.0     NaN
6871  140059.0     4.0      NaN     NaN     NaN     1.0
6872  140062.0     4.0      NaN     NaN     NaN     7.0
6873  140064.0     1.0     14.0     2.0     3.0     NaN
6874  140065.0     1.0     40.0     NaN     5.0     NaN
6875  140066.0     4.0      NaN     NaN     NaN     3.0
6876  140067.0     4.0      NaN     NaN     NaN     4.0
6877  140068.0     4.0      NaN     NaN     NaN     3.0
6878  140069.0     4.0      NaN     NaN     NaN     7.0
6879  140070.0     1.0     32.0     1.0     4.0     NaN
6880  140071.0     4.0      NaN     NaN     NaN     7.0
6881  140072.0     1.0      6.0     2.0     3.0     NaN
6882  140073.0     4.0      NaN     NaN     NaN     3.0
6883  140074.0     4.0      NaN     NaN     NaN     3.0
6884  140075.0     4.0      NaN     NaN     NaN     4.0
6885  140076.0     4.0      NaN     NaN     NaN     2.0
6886  140077.0     4.0      NaN     NaN     NaN     4.0
6887  140078.0     1.0     40.0     NaN     5.0     NaN
6888  140079.0     NaN      NaN     NaN     NaN     NaN
6889  140081.0     1.0     30.0     2.0     5.0     NaN
6890  140082.0     4.0      NaN     NaN     NaN     2.0
6891  140084.0     2.0      NaN     1.0     5.0     NaN
6892  140085.0     4.0      NaN     NaN     NaN     3.0
6893  140086.0     4.0      NaN     NaN     NaN     3.0
6894  140088.0     4.0      NaN     NaN     NaN     3.0
6895  140090.0     1.0     50.0     NaN     5.0     NaN
6896  140091.0     1.0     40.0     NaN     5.0     NaN
6897  140092.0     1.0     70.0     NaN     7.0     NaN
6898  140094.0     1.0     16.0     1.0     5.0     NaN
6899  140095.0     4.0      NaN     NaN     NaN     4.0
6900  140096.0     4.0      NaN     NaN     NaN     3.0
6901  140097.0     1.0     60.0     NaN     5.0     NaN
6902  140100.0     4.0      NaN     NaN     NaN     3.0
6903  140101.0     1.0     43.0     NaN     5.0     NaN
6904  140102.0     4.0      NaN     NaN     NaN     2.0
6905  140104.0     1.0     63.0     NaN     5.0     NaN
6906  140105.0     4.0      NaN     NaN     NaN     3.0
6907  140109.0     4.0      NaN     NaN     NaN     4.0
6908  140110.0     4.0      NaN     NaN     NaN     4.0
6909  140111.0     1.0     24.0     2.0     2.0     NaN
6910  140112.0     4.0      NaN     NaN     NaN     2.0
6911  140115.0     1.0     70.0     NaN     6.0     NaN
6912  140116.0     1.0     40.0     NaN     5.0     NaN
6913  140117.0     1.0     40.0     NaN     5.0     NaN
6914  140118.0     1.0     40.0     NaN     4.0     NaN
6915  140119.0     1.0     40.0     NaN     5.0     NaN
6916  140121.0     4.0      NaN     NaN     NaN     2.0
6917  140122.0     1.0     12.0     2.0     5.0     NaN
6918  140123.0     3.0      NaN     NaN     NaN     NaN
6919  140124.0     1.0     30.0     1.0     6.0     NaN
6920  140127.0     4.0      NaN     NaN     NaN     3.0
6921  140128.0     1.0     23.0     2.0     3.0     NaN
6922  140129.0     4.0      NaN     NaN     NaN     2.0
6923  140130.0     1.0     25.0     2.0     5.0     NaN
6924  140131.0     4.0      NaN     NaN     NaN     4.0
6925  140132.0     1.0     40.0     NaN     5.0     NaN
6926  140133.0     2.0      NaN     1.0     5.0     NaN
6927  140134.0     1.0     40.0     NaN     5.0     NaN
6928  140135.0     1.0     18.0     2.0     3.0     NaN
6929  140137.0     4.0      NaN     NaN     NaN     1.0
6930  140139.0     1.0     20.0     2.0     3.0     NaN
6931  140142.0     1.0     40.0     NaN     5.0     NaN
6932  140143.0     1.0     40.0     NaN     4.0     NaN
6933  140144.0     4.0      NaN     NaN     NaN     4.0
6934  140145.0     4.0      NaN     NaN     NaN     4.0
6935  140147.0     1.0     40.0     NaN     4.0     NaN
6936  140148.0     1.0     47.0     NaN     6.0     NaN
6937  140149.0     1.0     40.0     NaN     5.0     NaN
6938  140151.0     4.0      NaN     NaN     NaN     1.0
6939  140152.0     4.0      NaN     NaN     NaN     7.0
6940  140153.0     1.0     40.0     NaN     5.0     NaN
6941  140154.0     4.0      NaN     NaN     NaN     2.0
6942  140155.0     4.0      NaN     NaN     NaN     2.0
6943  140156.0     4.0      NaN     NaN     NaN     3.0
6944  140158.0     4.0      NaN     NaN     NaN     4.0
6945  140160.0     1.0     45.0     NaN     5.0     NaN
6946  140161.0     4.0      NaN     NaN     NaN     3.0
6947  140163.0     4.0      NaN     NaN     NaN     3.0
6948  140164.0     4.0      NaN     NaN     NaN     3.0
6949  140165.0     4.0      NaN     NaN     NaN     3.0
6950  140166.0     1.0     40.0     NaN     6.0     NaN
6951  140169.0     1.0     45.0     NaN     5.0     NaN
6952  140170.0     1.0     40.0     NaN     5.0     NaN
6953  140171.0     4.0      NaN     NaN     NaN     1.0
6954  140172.0     4.0      NaN     NaN     NaN     3.0
6955  140173.0     1.0     45.0     NaN     5.0     NaN
6956  140174.0     3.0      NaN     NaN     NaN     NaN
6957  140175.0     2.0      NaN     2.0     2.0     NaN
6958  140176.0     1.0     67.0     NaN     5.0     NaN
6959  140178.0     4.0      NaN     NaN     NaN     3.0
6960  140179.0     4.0      NaN     NaN     NaN     3.0
6961  140180.0     1.0     20.0     2.0     5.0     NaN
6962  140181.0     4.0      NaN     NaN     NaN     4.0
6963  140182.0     1.0     40.0     NaN     5.0     NaN
6964  140183.0     4.0      NaN     NaN     NaN     2.0
6965  140184.0     1.0     40.0     NaN     5.0     NaN
6966  140185.0     1.0     40.0     NaN     5.0     NaN
6967  140187.0     1.0     36.0     NaN     4.0     NaN
6968  140188.0     1.0     40.0     NaN     5.0     NaN
6969  140189.0     4.0      NaN     NaN     NaN     4.0
6970  140191.0     1.0     30.0     1.0     5.0     NaN
6971  140192.0     4.0      NaN     NaN     NaN     4.0
6972  140193.0     4.0      NaN     NaN     NaN     6.0
6973  140194.0     4.0      NaN     NaN     NaN     1.0
6974  140195.0     1.0     40.0     NaN     5.0     NaN
6975  140196.0     1.0     25.0     2.0     2.0     NaN
6976  140197.0     4.0      NaN     NaN     NaN     3.0
6977  140199.0     1.0     50.0     NaN     5.0     NaN
6978  140200.0     1.0     32.0     2.0     4.0     NaN
6979  140201.0     1.0     60.0     NaN     6.0     NaN
6980  140208.0     4.0      NaN     NaN     NaN     3.0
6981  140211.0     1.0     47.0     NaN     5.0     NaN
6982  140212.0     4.0      NaN     NaN     NaN     3.0
6983  140214.0     4.0      NaN     NaN     NaN     3.0
6984  140215.0     4.0      NaN     NaN     NaN     1.0
6985  140216.0     4.0      NaN     NaN     NaN     3.0
6986  140217.0     4.0      NaN     NaN     NaN     3.0
6987  140218.0     1.0     35.0     NaN     5.0     NaN
6988  140219.0     1.0     60.0     NaN     5.0     NaN
6989  140220.0     1.0     31.0     2.0     5.0     NaN
6990  140221.0     4.0      NaN     NaN     NaN     3.0
6991  140223.0     4.0      NaN     NaN     NaN     4.0
6992  140224.0     4.0      NaN     NaN     NaN     3.0
6993  140226.0     1.0     42.0     NaN     5.0     NaN
6994  140228.0     1.0     40.0     NaN     5.0     NaN
6995  140229.0     1.0     40.0     NaN     5.0     NaN
6996  140230.0     1.0     25.0     1.0     4.0     NaN
6997  140232.0     3.0      NaN     NaN     NaN     NaN
6998  140236.0     4.0      NaN     NaN     NaN     2.0
6999  140237.0     2.0      NaN     1.0     5.0     NaN
7000  140238.0     1.0     28.0     1.0     5.0     NaN
7001  140239.0     1.0     40.0     NaN     5.0     NaN
7002  140241.0     4.0      NaN     NaN     NaN     3.0
7003  140243.0     1.0     48.0     NaN     6.0     NaN
7004  140244.0     1.0     40.0     NaN     5.0     NaN
7005  140245.0     1.0     40.0     NaN     4.0     NaN
7006  140246.0     4.0      NaN     NaN     NaN     3.0
7007  140247.0     1.0     51.0     NaN     5.0     NaN
7008  140248.0     1.0     60.0     NaN     7.0     NaN
7009  140249.0     4.0      NaN     NaN     NaN     1.0
7010  140250.0     1.0     40.0     NaN     5.0     NaN
7011  140252.0     4.0      NaN     NaN     NaN     1.0
7012  140254.0     1.0     40.0     NaN     6.0     NaN
